Data;Classificacao;Descricao;Meio;Valor
17/11/2021;2.6.1 Gas de cozinha;Gas de cozinha;CEF;85
17/11/2021;2.2.1 Carne;Acem Gerson;CEF;1100,9
17/11/2021;2.4 Entregador;Felipe;CEF;198,6
17/11/2021;2.4 Entregador;Gabriel;CEF;280
17/11/2021;2.4 Entregador;Rodrigo;CEF;100
17/11/2021;2.2.8 Bebidas;Hidromel;CEF;240
19/11/2021;2.2.8 Bebidas;Tropical;CEF;98
19/11/2021;2.3.2 Papel Acoplado;Papel Acoplado e Kraft;CEF;13,21
19/11/2021;2.3.2 Papel Acoplado;Papel Acoplado e Kraft;CAIXA;250
19/11/2021;2.3.1 Sacolas kraft;Papel Acoplado e Kraft;CAIXA;250
19/11/2021;2.2.8 Bebidas;AMBEV;CAIXA;233,76
18/11/2021;2.2.8 Bebidas;Tropical;CEF;98
18/11/2021;2.2.3 Congelados;Batata e Onions;CEF;89,8
18/11/2021;2.2.8 Bebidas;agua e Coca cola;CEF;136,8
18/11/2021;2.2.5 Hortifrut;Alho;CEF;18,2
18/11/2021;2.2.6 Laticínios;Queijo Gorgonzola;CEF;96,17
18/11/2021;2.2.4 Insumos;Catchup;CEF;15,2
20/11/2021;2.2.4 Insumos;Leite e maioneses;CEF;157,01
20/11/2021;2.2.1 Carne;Sassami;CEF;114,3
20/11/2021;2.2.3 Congelados;Onions, Batata e Nuggets;CEF;223,2
20/11/2021;2.2.8 Bebidas;Coca Cola;CEF;69,36
21/11/2021;2.2.2 Pao;Pao Frances;CAIXA;12,6
21/11/2021;2.2.8 Bebidas;Coca cola;CEF;34,68
21/11/2021;2.2.3 Congelados;Batata frita;CEF;51,6
21/11/2021;2.3.5 Caixinhas para Porcoes;Embalagem Pequena;CEF;299,8
21/11/2021;2.4 Entregador;Felipe;CEF;180
21/11/2021;2.4 Entregador;Gabriel;CEF;275
21/11/2021;2.4 Entregador;Rodrigo;CEF;126
21/11/2021;2.2.1 Carne;Pernil Nagumo;CEF;41,64
22/11/2021;2.2.1 Carne;Gerson;CEF;1192,6
14/11/2021;2.2.2 Pao;GUFE;CEF;527,1
22/11/2021;2.2.2 Pao;GUFE;CEF;572,1
22/11/2021;2.2.8 Bebidas;Licores;CEF;55
22/11/2021;2.3.4 Outros Descartaveis;Embalagem de molho;CEF;174,76
24/11/2021;2.2.6 Laticínios;Requeijao e Cheddar;CEF;301,6
24/11/2021;2.2.1 Carne;Apresuntado;CEF;4,5
24/11/2021;2.2.8 Bebidas;agua e Coca cola;CEF;132,48
24/11/2021;2.2.1 Carne;Bacon;CEF;123,77
25/11/2021;2.2.3 Congelados;Batata, nuggets e onions;CEF;176,25
25/11/2021;2.2.8 Bebidas;Tropical;CEF;112
26/11/2021;2.2.8 Bebidas;Heineken;CEF;249,12
26/11/2021;2.2.3 Congelados;Batata Frita;CEF;97,3
26/11/2021;2.2.5 Hortifrut;Pepino;CEF;34,5
27/11/2021;2.2.6 Laticínios;Catupiry;CEF;139,8
27/11/2021;2.3.4 Outros Descartaveis;Bobina lanche;CEF;52,98
27/11/2021;2.2.4 Insumos;Maionese;CEF;62,5
28/11/2021;2.2.7 Doces;Mel e Bombom;CEF;165,1
28/11/2021;2.2.6 Laticínios;Cheddar;CEF;93
28/11/2021;2.2.1 Carne;Bacon;CEF;67,58
28/11/2021;2.2.3 Congelados;Onions nuggets e batata;CEF;195
28/11/2021;2.3.4 Outros Descartaveis;Copinho cafe;CEF;8,9
28/11/2021;2.2.4 Insumos;Sal;CEF;26,8
28/11/2021;2.6.2 oleo para Fritadeira;Gordura vegetal;CEF;211
28/11/2021;2.2.2 Pao;Pao Frances;CEF;7,58
20/11/2021;2.6.1 Gas de cozinha;Gas;CAIXA;200
28/11/2021;2.6.1 Gas de cozinha;Gas;CAIXA;80
28/11/2021;2.2.1 Carne;Carne Nagumo;CEF;275,13
28/11/2021;2.4 Entregador;Viagem Tremembe;CEF;7,89
28/11/2021;2.2.6 Laticínios;Queijo Prato;CEF;144,5
28/11/2021;2.3.3 Sacolas;Sacolas Kraft;CEF;19,2
28/11/2021;2.4 Entregador;Felipe;CEF;185
28/11/2021;2.4 Entregador;Gabriel;CEF;350
28/11/2021;2.4 Entregador;Rodrigo;CEF;166,2
28/11/2021;2.2.5 Hortifrut;Delivery hortifruti;CEF;198
28/11/2021;2.2.1 Carne;Carnes Gerson;CEF;1089
28/11/2021;2.2.2 Pao;GUFE;CEF;424,6
02/12/2021;2.2.8 Bebidas;AMBEV;CAIXA;637,5
03/12/2021;2.2.3 Congelados;Onions, nuggets e batata;CEF;170,5
03/12/2021;2.2.8 Bebidas;agua e Heineken;CEF;149,4
03/12/2021;2.3.4 Outros Descartaveis;Descartaveis;CEF;28
03/12/2021;2.2.5 Hortifrut;Abacaxi;CEF;79,12
01/12/2021;2.2.6 Laticínios;Quejo Provolone;CEF;84,29
01/12/2021;2.2.7 Doces;Churros;CEF;26,8
01/12/2021;2.2.8 Bebidas;TROPICAL;CEF;182
02/12/2021;2.2.1 Carne;Bacon;CEF;144,88
02/12/2021;2.2.3 Congelados;Onions;CEF;38,2
04/12/2021;2.2.6 Laticínios;Requeijao;CEF;124
04/12/2021;2.2.1 Carne;Sassami;CEF;97,2
04/12/2021;2.2.4 Insumos;Maionese, barbecue;CEF;38,19
04/12/2021;2.2.5 Hortifrut;Pimentao ;CEF;42
04/12/2021;2.2.8 Bebidas;Coca cola e guarana;CEF;93,24
05/12/2021;2.3.4 Outros Descartaveis;Copinhos para molhos;CEF;25,34
05/12/2021;2.2.3 Congelados;Diversos congelados;CEF;214,3
05/12/2021;2.2.4 Insumos;Amido;CEF;1,85
08/12/2021;2.2.4 Insumos;Maionese;CEF;57,3
08/12/2021;2.2.7 Doces;Bombom;CEF;71,7
08/12/2021;2.6.2 oleo para Fritadeira;Gordura Vegetal;CEF;207
08/12/2021;2.2.1 Carne;Bacon e Presunto;CEF;91,85
08/12/2021;2.2.5 Hortifrut;Diversos hortifruti;CEF;46,45
06/12/2021;2.6.1 Gas de cozinha;Gas;CEF;250
06/12/2021;2.4 Entregador;Felipe;CEF;100
06/12/2021;2.4 Entregador;Gabriel;CEF;250
06/12/2021;2.4 Entregador;Rodrigo;CEF;190
06/12/2021;2.4 Entregador;Pedro Felipe;CEF;130
06/12/2021;2.2.5 Hortifrut;Hortifruti delivery;CEF;198,6
06/12/2021;2.2.1 Carne;Gerson;CEF;1014,6
06/12/2021;2.2.2 Pao;Gufe;CEF;474,6
09/12/2021;2.6.1 Gas de cozinha;Gas;CAIXA;240
10/12/2021;2.2.5 Hortifrut;Rúcula;CEF;8,58
10/12/2021;2.2.3 Congelados;batata, nuggets e onions;CEF;156,2
10/12/2021;2.2.7 Doces;kitkat;CEF;57,7
10/12/2021;2.2.4 Insumos;Vinagre e molhos;CEF;86,89
10/12/2021;2.2.1 Carne;Bacon;CEF;84,55
10/12/2021;2.2.6 Laticínios;Mussarela e requeijao;CEF;188,84
11/12/2021;2.2.3 Congelados;Nuggetse onions;CEF;237,8
11/12/2021;2.2.8 Bebidas;Coca cola;CEF;69,36
11/12/2021;2.2.1 Carne;Bacon;CEF;72,07
11/12/2021;2.2.7 Doces;Bombom;CEF;95,6
11/12/2021;2.2.6 Laticínios;Requeijao;CEF;39,4
12/12/2021;2.2.1 Carne;Sassami;CEF;156
12/12/2021;2.2.8 Bebidas;Coca cola;CEF;104,04
12/12/2021;2.2.7 Doces;geleia;CEF;14,4
12/12/2021;2.2.4 Insumos;Maionese;CEF;57,4
12/12/2021;2.2.6 Laticínios;Queijo gorgonzola;CEF;30,3
13/12/2021;2.2.3 Congelados;batata frita;CEF;116,9
12/12/2021;2.2.1 Carne;Carne;CEF;276,49
13/12/2021;2.4 Entregador;Felipe;CEF;185
13/12/2021;2.4 Entregador;Gabriel;CEF;290
13/12/2021;2.4 Entregador;Pedro Felipe;CEF;220
13/12/2021;2.4 Entregador;Cesar Burrito;CEF;15
13/12/2021;2.2.5 Hortifrut;Hortifruti;CEF;174,5
15/12/2021;2.2.8 Bebidas;Tropical;CEF;140
13/12/2021;2.2.1 Carne;Gerson;CEF;1041,1
15/12/2021;2.2.6 Laticínios;Queijo Prato mercado;CEF;75
15/12/2021;2.2.4 Insumos;Shoyo;CEF;49,6
15/12/2021;2.2.5 Hortifrut;Pepino;CEF;33,4
15/12/2021;2.2.8 Bebidas;Coca cola;CEF;34,68
16/12/2021;2.2.6 Laticínios;Queijos diversos;CEF;420,9
16/12/2021;2.2.8 Bebidas;Coca cola e agua;CEF;103,44
16/12/2021;2.2.8 Bebidas;AMBEV;CAIXA;739,21
17/12/2021;2.3.1 Sacolas kraft;3 PACOTES 750;CEF;519,09
17/12/2021;2.3.2 Papel Acoplado;2 Pacotes;CEF;211,06
17/12/2021;2.2.3 Congelados;Onions, nuggets e batata;CEF;145,5
17/12/2021;2.2.1 Carne;Bacon;CEF;237,83
17/12/2021;2.2.4 Insumos;Maioneses e Farinha;CEF;220,9
17/12/2021;2.2.6 Laticínios;Queijo Prato;CEF;125
17/12/2021;2.2.7 Doces;Bombom;CEF;167,3
18/12/2021;2.2.1 Carne;Apresuntado e Bacon;CEF;72,7
18/12/2021;2.2.3 Congelados;Onions e Batata;CEF;107
18/12/2021;2.2.8 Bebidas;Coca cola;CEF;34,68
19/12/2021;2.2.3 Congelados;Batata e onions;CEF;113,4
19/12/2021;2.2.4 Insumos;Acúcar;CEF;53,9
19/12/2021;2.2.8 Bebidas;Coca cola;CEF;34,93
13/12/2021;2.2.2 Pao;Gufe;CEF;415,8
21/12/2021;2.4 Entregador;Felipe;CEF;350
21/12/2021;2.4 Entregador;Pedro Felipe;CEF;410,1
22/12/2021;2.2.6 Laticínios;Requeijao e Provolone;CEF;129,38
22/12/2021;2.2.5 Hortifrut;Alho;CEF;17,9
22/12/2021;2.2.3 Congelados;Nuggets, batata e onions;CEF;220,95
22/12/2021;2.2.1 Carne;Bacon;CEF;217,86
22/12/2021;2.2.4 Insumos;Molhos;CEF;207
22/12/2021;2.2.8 Bebidas;Coca cola;CEF;69,36
22/12/2021;2.2.8 Bebidas;Tropical;CAIXA;140
23/12/2021;2.3.4 Outros Descartaveis;Guardanapo;CEF;14,4
23/12/2021;2.2.4 Insumos;Molhos;CEF;43
23/12/2021;2.2.6 Laticínios;Mussarela;CEF;20,47
23/12/2021;2.2.1 Carne;Sassami;CEF;114,3
23/12/2021;2.2.8 Bebidas;Coca cola;CEF;69,36
01/12/2021;2.2.9 Outros;Pama Comercio Itape;CEF;46,45
23/12/2021;2.2.6 Laticínios;Queijo Prato e Cheddar;CAIXA;496,5
26/12/2021;2.2.6 Laticínios;Requeijao e Gorgonzola;CEF;211,3
26/12/2021;2.2.1 Carne;Bacon e sassami;CEF;317,45
26/12/2021;2.2.3 Congelados;Batata Frita;CEF;88,5
26/12/2021;2.2.7 Doces;Abacaxi;CEF;45
26/12/2021;2.2.8 Bebidas;Coca cola;CEF;69,61
26/12/2021;2.5 Compra de Jogos;Jogos 4U Taco Gato Pizza Cabra;CEF;179,96
26/12/2021;2.2.5 Hortifrut;Hortifruti delivery;CEF;92,7
26/12/2021;2.2.5 Hortifrut;Hortifruti delivery;CEF;216,3
27/12/2021;2.4 Entregador;Felipe;CEF;265
27/12/2021;2.4 Entregador;Pedro Felipe;CEF;130
27/12/2021;2.4 Entregador;Eduardo;CAIXA;150
21/12/2021;2.2.1 Carne;Gerson;CEF;1253,9
27/12/2021;2.2.1 Carne;Gerson;CEF;1184,64
21/12/2021;2.2.2 Pao;Gufe;CEF;597,9
27/12/2021;2.2.2 Pao;Gufe;CEF;353,4
29/12/2021;2.2.8 Bebidas;AMBEV;CAIXA;473,34
29/12/2021;2.2.8 Bebidas;Tropical;CAIXA;56
29/12/2021;2.3.4 Outros Descartaveis;Guardanapo;CAIXA;147,8
29/12/2021;2.2.3 Congelados;Onions, nuggets e batata;CEF;208,9
29/12/2021;2.2.6 Laticínios;Requeijao e Cheddar;CEF;50,7
29/12/2021;2.2.7 Doces;Bombom;CEF;92
29/12/2021;2.2.4 Insumos;Maionese;CEF;57,3
29/12/2021;2.2.8 Bebidas;Coca cola;CEF;34,68
30/12/2021;2.3.4 Outros Descartaveis;Copinho de molho;CEF;5,25
30/12/2021;2.2.4 Insumos;Maioneses e Farinha;CEF;191,2
30/12/2021;2.2.3 Congelados;Onions, Batata e Nuggets;CEF;281,2
30/12/2021;2.2.6 Laticínios;Requeijao e provolone;CEF;93,27
30/12/2021;2.2.1 Carne;Bacon;CEF;103,85
30/12/2021;2.4 Entregador;Felipe;CEF;145
30/12/2021;2.4 Entregador;Pedro Felipe;CEF;150
30/12/2021;2.4 Entregador;Eduardo;CAIXA;140
30/12/2021;2.2.1 Carne;Gerson;CAIXA;994,89
30/12/2021;2.6.1 Gas de cozinha;Gas de cozinha;CAIXA;100
02/01/2022;2.2.2 Pao;Pao Padaria;CAIXA;60
02/01/2022;2.4 Entregador;Raffael motoboy;MP;70
02/01/2022;2.4 Entregador;Pedro;MP;105
02/01/2022;2.4 Entregador;Jean motoboy;MP;50
03/01/2022;2.2.5 Hortifrut;Hortifrutti delivery;MP;198
02/01/2022;2.2.5 Hortifrut;IRENE;SAFRA;60
02/01/2022;2.2.8 Bebidas;Coca cola;SAFRA;34,72
02/01/2022;2.6.2 oleo para Fritadeira;Gordura Vegetal;SAFRA;199
02/01/2022;2.2.7 Doces;Bombom e Mel;SAFRA;176,4
02/01/2022;2.2.5 Hortifrut;Pepino;SAFRA;28,5
02/01/2022;2.2.6 Laticínios;Queijo e Cheddar;SAFRA;133,19
05/01/2022;2.2.6 Laticínios;Requeijao e Queijo;SAFRA;118,9
05/01/2022;2.2.4 Insumos;Molhos;SAFRA;149,17
05/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;132,3
07/01/2022;2.4 Entregador;Felipe;MP;100
07/01/2022;2.4 Entregador;Pedro;MP;130
07/01/2022;2.4 Entregador;Eduardo;CAIXA;100
07/01/2022;2.2.4 Insumos;Maionese Soya;MP;41,8
06/01/2022;2.2.4 Insumos;Sal;SAFRA;14,8
06/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;75,6
06/01/2022;2.2.1 Carne;Bacon Manta;SAFRA;131,24
06/01/2022;2.2.5 Hortifrut;Tomate Seco;SAFRA;32,59
06/01/2022;2.2.7 Doces;Recheio de Choco Sobremesa;SAFRA;46,38
06/01/2022;2.2.8 Bebidas;AMBEV DONUS;MP;700
08/01/2022;2.4 Entregador;Felipe;MP;75
08/01/2022;2.4 Entregador;Pedro;MP;65
08/01/2022;2.4 Entregador;Eduardo;CAIXA;100
10/01/2022;2.2.4 Insumos;Mostarda e catchup;SAFRA;29,24
10/01/2022;2.2.6 Laticínios;Queijos e Requeijao;SAFRA;319,42
10/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;111,3
10/01/2022;2.2.7 Doces;Bombom ;SAFRA;153,4
07/01/2022;2.2.6 Laticínios;Requeijao;SAFRA;111,5
07/01/2022;2.2.8 Bebidas;Coca cola;SAFRA;138,72
07/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;95,4
07/01/2022;2.2.1 Carne;Bacon ;SAFRA;164,63
07/01/2022;2.3.4 Outros Descartaveis;Papel Toalha;SAFRA;42,6
07/01/2022;2.2.8 Bebidas;Coca cola e Heineken;SAFRA;161,64
07/01/2022;2.2.3 Congelados;Onion rings;SAFRA;59,94
10/01/2022;2.4 Entregador;Felipe;MP;110
10/01/2022;2.4 Entregador;Felipe;CAIXA;90
10/01/2022;2.4 Entregador;Pedro;MP;120
10/01/2022;2.4 Entregador;Eduardo;CAIXA;100
11/01/2022;2.2.5 Hortifrut;Hortifrutti delivery;MP;330,35
12/01/2022;2.2.2 Pao;Gufe;PS;410,1
12/01/2022;2.2.2 Pao;Gufe;PS;663
12/01/2022;2.2.1 Carne;Bacon ;MP;167,78
12/01/2022;2.2.3 Congelados;Batata frita e nuggets;MP;202,9
12/01/2022;2.2.4 Insumos;Maiones, oleo, amido;MP;298,65
12/01/2022;2.2.6 Laticínios;Queijo prato e requeijao;MP;395,8
12/01/2022;2.2.9 Outros;pts campo belo;MP;56,8
12/01/2022;2.2.5 Hortifrut;Alho;MP;18,9
12/01/2022;2.2.8 Bebidas;Heineken e Coca cola;MP;189,12
12/01/2022;2.2.7 Doces;Coco;MP;24,9
13/01/2022;2.2.1 Carne;Carnes Gerson;IF;2217,1
14/01/2022;2.2.8 Bebidas;AMBEV DONUS;MP;1000
02/01/2022;2.2.9 Outros;atacdao;SAFRA;127,39
14/01/2022;2.2.8 Bebidas;Tropical;SAFRA;168
15/01/2022;2.2.1 Carne;Apresuntado e Bacon ;SAFRA;120,97
15/01/2022;2.2.6 Laticínios;Queijo Prato;SAFRA;187,5
15/01/2022;2.2.3 Congelados;Batata frita e onions;SAFRA;113,4
15/01/2022;2.2.8 Bebidas;agua e Coca cola;SAFRA;85,2
16/01/2022;2.2.7 Doces;Bombom e Geleia;SAFRA;201,97
16/01/2022;2.2.8 Bebidas;Coca cola;SAFRA;34,68
16/01/2022;2.2.3 Congelados;Batata frita e onions;SAFRA;183,8
16/01/2022;2.2.6 Laticínios;Mussarela;SAFRA;19,06
18/01/2022;2.4 Entregador;Felipe;MP;255
02/01/2022;2.4 Entregador;Pedro;MP;185,5
02/01/2022;2.4 Entregador;Eduardo;CAIXA;110
18/01/2022;2.2.5 Hortifrut;Hortifrutti delivery;MP;227,2
20/01/2022;2.2.1 Carne;Carnes Gerson;IF;1182,1
20/01/2022;2.2.8 Bebidas;Tropical;SAFRA;140
19/01/2022;2.2.4 Insumos;Sazon;SAFRA;128
19/01/2022;2.2.7 Doces;Ganache;SAFRA;81
19/01/2022;2.6.2 oleo para Fritadeira;Gordura Vegetal;SAFRA;216
19/01/2022;2.2.8 Bebidas;Coca cola e agua;SAFRA;94,32
19/01/2022;2.3.4 Outros Descartaveis;Copinhos e colheres descartavel;SAFRA;125,91
19/01/2022;2.2.6 Laticínios;Requeijao;SAFRA;140,7
20/01/2022;2.2.4 Insumos;Mostarda e Catchup;SAFRA;19,5
22/01/2022;2.4 Entregador;Felipe;MP;165
22/01/2022;2.4 Entregador;Pedro;MP;170
22/01/2022;2.4 Entregador;Eduardo;CAIXA;50
22/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;60,3
22/01/2022;2.2.7 Doces;Churros;SAFRA;31,8
21/01/2022;2.2.3 Congelados;Batata Frita;SAFRA;74
21/01/2022;2.2.1 Carne;Frango e Bacon;SAFRA;192,18
23/01/2022;2.2.3 Congelados;Batata frita e Onions;SAFRA;87,9
23/01/2022;2.2.5 Hortifrut;Cebolinha;SAFRA;2,49
23/01/2022;2.2.1 Carne;Bacon;SAFRA;79,44
23/01/2022;2.2.6 Laticínios;Requeijao e Cheddar;SAFRA;132,65
22/01/2022;2.6.1 Gas de cozinha;Gas de cozinha;PS;300
23/01/2022;2.4 Entregador;Felipe;MP;90
23/01/2022;2.4 Entregador;Pedro;MP;70
25/01/2022;2.2.2 Pao;GUFE;MP;627,3
25/01/2022;2.2.2 Pao;GUFE;MP;505,5
25/01/2022;2.2.1 Carne;Carnes Gerson;MP;1461,2
26/01/2022;2.2.3 Congelados;Batata e Onions;SAFRA;97,8
26/01/2022;2.2.1 Carne;Bacon;SAFRA;114,8
26/01/2022;2.2.8 Bebidas;Coca cola;SAFRA;34,68
27/01/2022;2.2.8 Bebidas;Coca Cola;SAFRA;34,68
27/01/2022;2.2.3 Congelados;Onions e nuggets;SAFRA;80,8
27/01/2022;2.2.8 Bebidas;agua;SAFRA;10,2
28/01/2022;2.2.8 Bebidas;Tropical;SAFRA;112
28/01/2022;2.2.4 Insumos;Acúcar;SAFRA;38,9
28/01/2022;2.2.4 Insumos;Molhos;SAFRA;108,78
28/01/2022;2.2.3 Congelados;Nuggets e Batata;SAFRA;159,2
28/01/2022;2.2.8 Bebidas;Coca cola;SAFRA;104,04
28/01/2022;2.2.1 Carne;Bacon;SAFRA;117,56
28/01/2022;2.2.4 Insumos;Maionese;SAFRA;97,7
28/01/2022;2.2.8 Bebidas;Bud ;SAFRA;107,76
28/01/2022;2.2.6 Laticínios;Cheddar;SAFRA;143,7
28/01/2022;2.2.3 Congelados;Onions e nuggets;SAFRA;80,8
29/01/2022;2.3.2 Papel Acoplado;Papel Acoplado;CAIXA;305,07
29/01/2022;2.3.1 Sacolas kraft;Sacola Kraft;CAIXA;294,93
29/01/2022;2.3.2 Papel Acoplado;Papel Acoplado;MP;11,52
29/01/2022;2.2.5 Hortifrut;Hortifrutti delivery;MP;183,4
30/01/2022;2.2.5 Hortifrut;Tomate e cebola;SAFRA;36,84
30/01/2022;2.2.6 Laticínios;Requeijao e Gorgonzola;SAFRA;86,68
30/01/2022;2.2.3 Congelados;Batata frita;SAFRA;72,8
30/01/2022;2.2.7 Doces;Bombom;SAFRA;198,4
30/01/2022;2.2.1 Carne;Carne Nagumo;CAIXA;174,57
30/01/2022;2.2.5 Hortifrut;Alface;SAFRA;25,83
30/01/2022;2.4 Entregador;Felipe;MP;195,6
30/01/2022;2.4 Entregador;John;MP;270
30/01/2022;2.4 Entregador;Jeferson;MP;130
30/01/2022;2.2.1 Carne;Carne Gerson;MP;757,1
31/01/2022;2.2.2 Pao;Gufe;MP;423,6
28/01/2022;2.6.1 Gas de cozinha;COZINHA;CAIXA;80
31/01/2022;2.2.6 Laticínios;Queijo Ricardo;MP;203,62
02/02/2022;2.2.5 Hortifrut;Delivery hortifruti;MP;202,1
02/02/2022;2.6.1 Gas de cozinha;Gas de cozinha;CAIXA;80
02/02/2022;2.2.8 Bebidas;Tropical;CAIXA;245
03/02/2022;2.2.1 Carne;Sassami;SAFRA;101,4
03/02/2022;2.2.3 Congelados;Batata, nuggets, onions;SAFRA;202,3
03/02/2022;2.2.4 Insumos;Maioneses e Farinha de trigo;SAFRA;143,5
05/02/2022;2.2.5 Hortifrut;Pepino;SAFRA;17,9
05/02/2022;2.2.6 Laticínios;Requeijao, Muss, Prato;SAFRA;282,52
05/02/2022;2.2.3 Congelados;Onions e Batata;SAFRA;183,7
05/02/2022;2.2.8 Bebidas;agua e Heineken;SAFRA;306
05/02/2022;2.2.4 Insumos;Molhos e Vinagre;SAFRA;109,39
05/02/2022;2.2.5 Hortifrut;Tomate Seco;SAFRA;47,9
05/02/2022;2.2.1 Carne;Bacon;SAFRA;84,7
05/02/2022;2.2.5 Hortifrut;Delivery hortifruti;MP;246,2
07/02/2022;2.4 Entregador;Felipe;MP;190
07/02/2022;2.4 Entregador;John;MP;315
07/02/2022;2.4 Entregador;Jeferson;MP;130
07/02/2022;2.2.2 Pao;Gufe;MP;466,8
07/02/2022;2.2.1 Carne;Carne do Gerson;IF;1326,4
07/02/2022;2.2.9 Outros;Nota Perdida;SAFRA;454,77
06/02/2022;2.2.6 Laticínios;Queijo Prato;SAFRA;37,5
06/02/2022;2.2.1 Carne;Bacon;SAFRA;97,46
06/02/2022;2.2.8 Bebidas;Coca cola;SAFRA;138,72
06/02/2022;2.2.3 Congelados;Batata Frita;SAFRA;120,4
08/02/2022;2.3.4 Outros Descartaveis;Copo Descartavel;SAFRA;17,48
08/02/2022;2.2.4 Insumos;Maionese;SAFRA;71,88
08/02/2022;2.2.8 Bebidas;Coca cola;SAFRA;34,68
10/02/2022;2.6.1 Gas de cozinha;Gas de cozinha;SAFRA;85
10/02/2022;2.2.9 Outros;Gelo;CAIXA;10
11/02/2022;2.2.4 Insumos;Ovo ;SAFRA;12,4
11/02/2022;2.2.3 Congelados;Batata frita;SAFRA;56,4
11/02/2022;2.2.6 Laticínios;Requeijao ;SAFRA;147,6
11/02/2022;2.2.8 Bebidas;Tropical;SAFRA;184,8
11/02/2022;2.2.4 Insumos;Insumos diversos;SAFRA;74,74
11/02/2022;2.2.8 Bebidas;Coca, guarana e agua;SAFRA;89,52
11/02/2022;2.2.6 Laticínios;Gorgonzola, muzz;SAFRA;117,54
11/02/2022;2.2.1 Carne;Bacon;SAFRA;106,04
11/02/2022;2.2.3 Congelados;Batata Frita;SAFRA;47,7
12/02/2022;2.2.3 Congelados;Onions, nuggets e batata;SAFRA;165,6
12/02/2022;2.2.6 Laticínios;Requeijao e diversos;SAFRA;101,4
12/02/2022;2.2.4 Insumos;Molhos;SAFRA;32
12/02/2022;2.2.8 Bebidas;Coca, agua e Pepsi;SAFRA;370,56
12/02/2022;2.2.1 Carne;Sassami;SAFRA;99,9
13/02/2022;2.2.3 Congelados;batata, nuggets e onions;SAFRA;148,4
13/02/2022;2.2.6 Laticínios;Provolone;SAFRA;37,27
13/02/2022;2.2.1 Carne;Apresuntado;SAFRA;3,09
13/02/2022;2.2.8 Bebidas;Bombom;SAFRA;148,8
13/02/2022;2.2.4 Insumos;Molhos Diversos;SAFRA;125,69
13/02/2022;2.2.8 Bebidas;Coca cola;SAFRA;34,68
13/02/2022;2.4 Entregador;Felipe;MP;151,8
13/02/2022;2.4 Entregador;John;MP;205
13/02/2022;2.4 Entregador;Jeferson;MP;195
14/02/2022;2.2.1 Carne;Carne do Gerson;IF;1325,8
14/02/2022;2.2.2 Pao;Gufe;MP;483,6
16/02/2022;2.3.4 Outros Descartaveis;Potinhos de molhos;MP;170,56
16/02/2022;2.2.6 Laticínios;Cheddar;SAFRA;113,4
16/02/2022;2.2.1 Carne;Bacon;SAFRA;244,93
16/02/2022;2.2.3 Congelados;Onions, Batata e Nuggets;SAFRA;208,86
16/02/2022;2.2.5 Hortifrut;Pepino;SAFRA;28,5
16/02/2022;2.2.8 Bebidas;Heineken e Coca cola;SAFRA;342,6
18/02/2022;2.2.4 Insumos;Chimmichurri;MP;74,12
18/02/2022;2.6.1 Gas de cozinha;Gas de cozinha;CAIXA;100
18/02/2022;2.2.8 Bebidas;Tropical ;SAFRA;140
18/02/2022;2.2.5 Hortifrut;Alho;SAFRA;18,2
18/02/2022;2.2.3 Congelados;Batata frita;SAFRA;72,8
18/02/2022;2.2.4 Insumos;Maionese;SAFRA;92
18/02/2022;2.2.8 Bebidas;Coca, heineken e agua;SAFRA;157,84
18/02/2022;2.6.2 oleo para Fritadeira;Gordura Vegetal;SAFRA;216,08
19/02/2022;2.2.5 Hortifrut;Abacaxi ;SAFRA;84
19/02/2022;2.2.6 Laticínios;Requeijao;SAFRA;101,4
19/02/2022;2.2.1 Carne;Bacon;SAFRA;95,9
19/02/2022;2.2.8 Bebidas;Guarana e agua;SAFRA;47,28
20/02/2022;2.2.3 Congelados;Batata, nuggets e onion;SAFRA;194,86
20/02/2022;2.2.8 Bebidas;Refris;SAFRA;139,32
20/02/2022;2.2.4 Insumos;Oleo e molhos;SAFRA;63,55
20/02/2022;2.2.6 Laticínios;Requeijao;SAFRA;217,14
20/02/2022;2.3.5 Caixinhas para Porcoes;Embalagem Pequena;MP;159,9
20/02/2022;2.2.5 Hortifrut;Hortfrutti delivery;MP;262
20/02/2022;2.2.1 Carne;Gerson;IF;1390
21/02/2022;2.2.2 Pao;Gufe;IF;511,8
21/02/2022;2.4 Entregador;Felipe;PS;215,3
21/02/2022;2.4 Entregador;John;MP;225
21/02/2022;2.4 Entregador;Jeferson;MP;155
23/02/2022;2.2.3 Congelados;Batata e Onions;SAFRA;111,2
23/02/2022;2.2.7 Doces;Leite Condensado;SAFRA;18,75
23/02/2022;2.3.4 Outros Descartaveis;Potinhos de molho;SAFRA;14,6
23/02/2022;2.2.4 Insumos;Shoyu e molhos;SAFRA;144,45
23/02/2022;2.2.8 Bebidas;Coca, guarana e agua;SAFRA;147,72
23/02/2022;2.2.8 Bebidas;Tropical;SAFRA;140
24/02/2022;2.2.8 Bebidas;agua;SAFRA;7,92
24/02/2022;2.2.4 Insumos;Acúcar;SAFRA;35,9
